NEIGHBORHOOD,Under_18_Crime_Count_unit,Over_18_Crime_Count_unit,Total_Crime_Count_unit,Under_18_Percent_Local_unit,Over_18_Percent_Local_unit,Under_18_Percent_Global_unit,Over_18_Percent_Global_unit,Park_Count_unit,Non_Park_Count_unit,Park_Global_Percent_unit,Other_Global_Percent_unit,Total_Facilities_unit,Activity_Count_unit,Cabin_Count_unit,Community_Count_unit,Concession_Count_unit,Dugout_Count_unit,Firehouse_Count_unit,Medic Station_Count_unit,OFFICE_Count_unit,Office_Count_unit,POLICE_Count_unit,Police_Count_unit,Pool_Count_unit,Pool Closed_Count_unit,Pool/Rec_Count_unit,Rec Center_Count_unit,Recycling_Count_unit,Restrooms_Count_unit,SERVICE_Count_unit,STORAGE_Count_unit,Salt Dome_Count_unit,Senior_Count_unit,Service_Count_unit,Shelter_Count_unit,Storage_Count_unit,TRAINING_Count_unit,Training_Count_unit,Utility_Count_unit,Vacant_Count_unit,Activity_Percent_unit,Cabin_Percent_unit,Community_Percent_unit,Concession_Percent_unit,Dugout_Percent_unit,Firehouse_Percent_unit,Medic Station_Percent_unit,OFFICE_Percent_unit,Office_Percent_unit,POLICE_Percent_unit,Police_Percent_unit,Pool_Percent_unit,Pool Closed_Percent_unit,Pool/Rec_Percent_unit,Rec Center_Percent_unit,Recycling_Percent_unit,Restrooms_Percent_unit,SERVICE_Percent_unit,STORAGE_Percent_unit,Salt Dome_Percent_unit,Senior_Percent_unit,Service_Percent_unit,Shelter_Percent_unit,Storage_Percent_unit,TRAINING_Percent_unit,Training_Percent_unit,Utility_Percent_unit,Vacant_Percent_unit,Total_Length_With_Steps_unit,Total_Steps_unit,Length_per_Step_unit,Zero_Steps_Total_Length_unit,tree_count_unit,Under_18_Count_unit_unit,Over_18_Count_unit_unit,Total_Count_unit_unit,Under_18_Percent_Local_unit_unit,Over_18_Percent_Local_unit_unit,Under_18_Percent_Global_unit_unit,Over_18_Percent_Global_unit_unit,Park_Count_unit_unit,Non_Park_Count_unit_unit,Park_Global_Percent_unit_unit,Other_Global_Percent_unit_unit,Total_Facilities_unit_unit,Activity_Count_unit_unit,Cabin_Count_unit_unit,Community_Count_unit_unit,Concession_Count_unit_unit,Dugout_Count_unit_unit,Firehouse_Count_unit_unit,Medic Station_Count_unit_unit,OFFICE_Count_unit_unit,Office_Count_unit_unit,POLICE_Count_unit_unit,Police_Count_unit_unit,Pool_Count_unit_unit,Pool Closed_Count_unit_unit,Pool/Rec_Count_unit_unit,Rec Center_Count_unit_unit,Recycling_Count_unit_unit,Restrooms_Count_unit_unit,SERVICE_Count_unit_unit,STORAGE_Count_unit_unit,Salt Dome_Count_unit_unit,Senior_Count_unit_unit,Service_Count_unit_unit,Shelter_Count_unit_unit,Storage_Count_unit_unit,TRAINING_Count_unit_unit,Training_Count_unit_unit,Utility_Count_unit_unit,Vacant_Count_unit_unit,Activity_Percent_unit_unit,Cabin_Percent_unit_unit,Community_Percent_unit_unit,Concession_Percent_unit_unit,Dugout_Percent_unit_unit,Firehouse_Percent_unit_unit,Medic Station_Percent_unit_unit,OFFICE_Percent_unit_unit,Office_Percent_unit_unit,POLICE_Percent_unit_unit,Police_Percent_unit_unit,Pool_Percent_unit_unit,Pool Closed_Percent_unit_unit,Pool/Rec_Percent_unit_unit,Rec Center_Percent_unit_unit,Recycling_Percent_unit_unit,Restrooms_Percent_unit_unit,SERVICE_Percent_unit_unit,STORAGE_Percent_unit_unit,Salt Dome_Percent_unit_unit,Senior_Percent_unit_unit,Service_Percent_unit_unit,Shelter_Percent_unit_unit,Storage_Percent_unit_unit,TRAINING_Percent_unit_unit,Training_Percent_unit_unit,Utility_Percent_unit_unit,Vacant_Percent_unit_unit,Total_Length_With_Steps_unit_unit,Total_Steps_unit_unit,Length_per_Step_unit_unit,Zero_Steps_Total_Length_unit_unit,tree_count_unit_unit,Under_18_Count,Over_18_Count,Total_Count,Under_18_Percent_Local,Over_18_Percent_Local,Under_18_Percent_Global,Over_18_Percent_Global,Park_Count,Non_Park_Count,Park_Global_Percent,Other_Global_Percent,Total_Facilities,Activity_Count,Cabin_Count,Community_Count,Concession_Count,Dugout_Count,Firehouse_Count,Medic Station_Count,OFFICE_Count,Office_Count,POLICE_Count,Police_Count,Pool_Count,Pool Closed_Count,Pool/Rec_Count,Rec Center_Count,Recycling_Count,Restrooms_Count,SERVICE_Count,STORAGE_Count,Salt Dome_Count,Senior_Count,Service_Count,Shelter_Count,Storage_Count,TRAINING_Count,Training_Count,Utility_Count,Vacant_Count,Activity_Percent,Cabin_Percent,Community_Percent,Concession_Percent,Dugout_Percent,Firehouse_Percent,Medic Station_Percent,OFFICE_Percent,Office_Percent,POLICE_Percent,Police_Percent,Pool_Percent,Pool Closed_Percent,Pool/Rec_Percent,Rec Center_Percent,Recycling_Percent,Restrooms_Percent,SERVICE_Percent,STORAGE_Percent,Salt Dome_Percent,Senior_Percent,Service_Percent,Shelter_Percent,Storage_Percent,TRAINING_Percent,Training_Percent,Utility_Percent,Vacant_Percent,Total_Length_With_Steps,Total_Steps,Length_per_Step,Zero_Steps_Total_Length,tree_count
East Hills,263.882831011787,6144.700207845897,6408.583038857684,0.22175027816116508,5.1636136200385705,0.07247537242839476,0.10245435944720126,5.385363898199735,0.0,0.03519845685097866,0.0,16.156091694599205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385363898199735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.385363898199735,0.0,0.0,0.0,5.385363898199735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20712938069998948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0868607080354795,0.0,0.0,0.0,0.26926819490998677,0.0,7065.597434438052,2439.56984588448,15.597345329885325,0.0,2601.130762830472,1421.1050714856192,33091.4466645937,34512.551736079324,1.1942059424248874,27.80793837360816,0.3903062541844576,0.5517540085801366,29.002144316033043,0.0,0.18955649879760159,0.0,87.00643294809913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.002144316033043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.002144316033043,0.0,0.0,0.0,29.002144316033043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1154670890781924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46777652122633895,0.0,0.0,0.0,1.4501072158016524,0.0,38050.81334263535,13137.97137516297,83.99738044731866,0.0,14008.035704643962,49,1141,1190,0.0411764705882352,0.9588235294117649,0.0134578412524031,0.0190245935806586,1.0,0.0,0.0065359477124183,0.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.0,0.05,0.0,1312.0,453.0,2.8962472406181017,0.0,483
East Liberty,1460.421314565307,14325.635669464313,15786.05698402962,0.7809739650081855,7.660767737681451,0.4011044533274663,0.2388601195408798,33.76696681075855,67.5339336215171,0.22069912948208198,1.2059631003842333,25.32522510806891,0.0,0.0,0.0,0.0,0.0,8.441741702689637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.883483405379273,0.0,0.0,0.0,0.0,0.0,0.0,0.3014907750960583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8441741702689637,0.0,337.66966810758544,151.95135064841347,18.75942600597697,0.0,11531.419165874044,12328.499514662772,120933.31604845506,133261.81556311782,6.592780489124476,64.67022248580484,3.3860201907890013,2.0163954322376765,285.0520118997173,570.1040237994346,1.8630850450961913,10.18042899641847,213.78900892478796,0.0,0.0,0.0,0.0,0.0,71.26300297492932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.52600594985864,0.0,0.0,0.0,0.0,0.0,0.0,2.5451072491046176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.126300297492932,0.0,2850.5201189971726,1282.7340535487278,158.36222883317626,0.0,97345.26206375346,173,1697,1870,0.0925133689839572,0.9074866310160428,0.0475144191156275,0.0282951229679032,4.0,8.0,0.0261437908496732,0.1428571428571428,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,40.0,18.0,2.2222222222222223,0.0,1366
East Liberty,3231.699990689936,31700.548463588562,34932.2484542785,1.728181813203174,16.952164953790675,0.887585825512203,0.528562708855164,74.7213870679754,149.4427741359508,0.4883750788756562,2.668620966713406,56.04104030098155,0.0,0.0,0.0,0.0,0.0,18.68034676699385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3606935339877,0.0,0.0,0.0,0.0,0.0,0.0,0.6671552416783515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8680346766993852,0.0,747.213870679754,336.2462418058893,41.51188170443078,0.0,25517.353683713598,60369.276472978796,592177.2380037284,652546.5144767073,32.28303554704748,316.6723197880901,16.58041100603645,9.873734689516073,1395.8214213405504,2791.642842681101,9.12301582575523,49.85076504787678,1046.8660660054127,0.0,0.0,0.0,0.0,0.0,348.9553553351376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.9107106702752,0.0,0.0,0.0,0.0,0.0,0.0,12.462691261969194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89553553351376,0.0,13958.214213405503,6281.196396032477,775.4563451891946,0.0,476673.0153877979,173,1697,1870,0.0925133689839572,0.9074866310160428,0.0475144191156275,0.0282951229679032,4.0,8.0,0.0261437908496732,0.1428571428571428,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,40.0,18.0,2.2222222222222223,0.0,1366
Elliott,102.94047793766661,2165.1813859555878,2268.1218638932546,0.1557344598149268,3.2756148047739604,0.02827258388840033,0.036101398682043755,13.725397058355549,0.0,0.08970847750559181,0.0,37.74484191047776,6.8626985291777745,0.0,0.0,3.4313492645888872,3.4313492645888872,3.4313492645888872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4313492645888872,3.4313492645888872,0.0,0.0,3.4313492645888872,0.0,3.4313492645888872,6.8626985291777745,0.0,0.0,0.0,0.0,0.0,0.3812610293987652,0.0,0.0,0.10722966451840273,0.0816987920140211,0.12254818802103164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1437830881962956,0.19063051469938241,0.0,0.0,0.4289186580736109,0.0,0.12708700979958829,0.11068868595448011,0.0,0.0,0.0,0.0,0.0,13492.065308363504,5898.489385828298,7.848787264900235,0.0,586.7607242446998,353.2247332678409,7429.4935564002535,7782.718289668095,0.5343793241570968,11.2397784514376,0.09701310993349009,0.12387650781826107,47.09663110237879,0.0,0.3078211183162012,0.0,129.51573553154168,23.548315551189393,0.0,0.0,11.774157775594697,11.774157775594697,11.774157775594697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.774157775594697,11.774157775594697,0.0,0.0,11.774157775594697,0.0,11.774157775594697,23.548315551189393,0.0,0.0,0.0,0.0,0.0,1.3082397528438552,0.0,0.0,0.36794243048733427,0.28033708989511175,0.42050563484266756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924719258531565,0.6541198764219269,0.0,0.0,1.471769721949337,0.0,0.43607991761461795,0.37981154114821564,0.0,0.0,0.0,0.0,0.0,46295.98837363835,20239.777216247287,26.931930409330043,0.0,2013.3809796266935,30,631,661,0.0453857791225416,0.9546142208774584,0.0082394946443284,0.0105210504376823,4.0,0.0,0.0261437908496732,0.0,11,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.03125,0.0238095238095238,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0555555555555555,0.0,0.0,0.125,0.0,0.037037037037037,0.032258064516129,0.0,0.0,0.0,0.0,0.0,3932.0,1719.0,2.2873763816172192,0.0,171
Fineview,200.8256846650054,11203.204265954946,11404.02995061995,0.2526109241069242,14.092080837679177,0.055156738441363394,0.1867979035590649,28.689383523572204,0.0,0.187512310611583,0.0,14.344691761786102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.344691761786102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2313659961578401,0.0,0.0,0.0,0.0,0.0,57307.04358833547,17428.800490570113,47.16629101920615,0.0,1291.0222585607492,2880.7825443691568,160706.51193945084,163587.29448381995,3.62362584197377,202.14655589868028,0.7912064115268163,2.679558348302633,411.54036348130813,0.0,2.689806297263451,0.0,205.77018174065407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.77018174065407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3188738990428037,0.0,0.0,0.0,0.0,0.0,822051.8760539129,250010.77081489467,676.5859062172123,0.0,18519.316356658863,14,781,795,0.0176100628930817,0.9823899371069182,0.0038450975006866,0.0130220925385577,2.0,0.0,0.0130718954248366,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,3995.0,1215.0,3.288065843621399,0.0,90
Garfield,839.6731465892478,16433.603011818137,17273.276158407385,1.1662127035961773,22.82444862752519,0.23061607981028356,0.2740075533441957,71.9719839933641,0.0,0.47040512413963464,0.0,95.96264532448546,23.990661331121366,0.0,0.0,23.990661331121366,0.0,0.0,23.990661331121366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.990661331121366,0.0,1.3328145183956301,0.0,0.0,0.7497081665975427,0.0,0.0,2.399066133112137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1995330665560684,0.0,40160.36706829717,16625.528302467108,57.95146763102045,0.0,15018.153993281976,20144.31408865967,394253.00430662505,414397.3183952847,27.97821401202732,547.5736170925347,5.532632268239369,6.573622414449771,1726.6554933136863,0.0,11.28533002165808,0.0,2302.2073244182484,575.5518311045621,0.0,0.0,575.5518311045621,0.0,0.0,575.5518311045621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.5518311045621,0.0,31.975101728031195,0.0,0.0,17.985994722017566,0.0,0.0,57.555183110456205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.777591555228103,0.0,963473.765269037,398857.41895546153,1390.294033577254,0.0,360295.44627145585,35,685,720,0.0486111111111111,0.9513888888888888,0.0096127437517165,0.0114214255939975,3.0,0.0,0.0196078431372549,0.0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0555555555555555,0.0,0.0,0.03125,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1674.0,693.0,2.4155844155844157,0.0,626
Garfield,1144.5353487566483,22400.191825665832,23544.72717442248,1.5896324288286778,31.111377535646987,0.3143464292108325,0.37349215215782966,98.103029893427,0.0,0.6411962738132484,0.0,130.80403985790267,32.701009964475666,0.0,0.0,32.701009964475666,0.0,0.0,32.701009964475666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.701009964475666,0.0,1.816722775804202,0.0,0.0,1.0219065613898646,0.0,0.0,3.270100996447567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6350504982237835,0.0,54741.49068053227,22661.79990538164,78.99205004405812,0.0,20470.83223776177,37427.46184438579,732508.8960972647,769936.3579416507,51.982585894980254,1017.3734668017565,10.27944571392078,12.21357058936665,3208.068158090211,0.0,20.967765739151705,0.0,4277.424210786948,1069.356052696737,0.0,0.0,1069.356052696737,0.0,0.0,1069.356052696737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.356052696737,0.0,59.4086695942631,0.0,0.0,33.41737664677303,0.0,0.0,106.9356052696737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46780263483685,0.0,1790102.0322143375,741063.7445188387,2583.119815605105,0.0,669416.8889881574,35,685,720,0.0486111111111111,0.9513888888888888,0.0096127437517165,0.0114214255939975,3.0,0.0,0.0196078431372549,0.0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0555555555555555,0.0,0.0,0.03125,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1674.0,693.0,2.4155844155844157,0.0,626
Garfield,1699.2314864308287,33256.38766300336,34955.61914943419,2.360043731153928,46.18942730972689,0.4666936243973683,0.5545041711213566,145.64841312264247,0.0,0.9519504125662905,0.0,194.19788416352327,48.54947104088082,0.0,0.0,48.54947104088082,0.0,0.0,48.54947104088082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.54947104088082,0.0,2.697192835604487,0.0,0.0,1.5171709700275255,0.0,0.0,4.854947104088082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.427473552044041,0.0,81271.81452243449,33644.78343133041,117.27534563121861,0.0,30391.968871591394,82496.78984222638,1614580.029769288,1697076.8196115142,114.57887478086995,2242.472263568455,22.657728602643743,26.920884197903927,7071.1534150479765,0.0,46.216688987241675,0.0,9428.204553397301,2357.0511383493254,0.0,0.0,2357.0511383493254,0.0,0.0,2357.0511383493254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2357.0511383493254,0.0,130.94728546385127,0.0,0.0,73.65784807341642,0.0,0.0,235.70511383493255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85255691746627,0.0,3945703.6055967705,1633436.4388760827,5693.655996532137,0.0,1475514.0126066778,35,685,720,0.0486111111111111,0.9513888888888888,0.0096127437517165,0.0114214255939975,3.0,0.0,0.0196078431372549,0.0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0555555555555555,0.0,0.0,0.03125,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1674.0,693.0,2.4155844155844157,0.0,626
Greenfield,177.14667141521215,3332.9818177380653,3510.1284891532778,0.3311152736732933,6.229872556519748,0.048653301679541704,0.055572852317432905,13.121975660386084,6.560987830193042,0.08576454679990904,0.11716049696773252,26.24395132077217,0.0,0.0,0.0,0.0,0.0,6.560987830193042,0.0,0.0,0.0,0.0,0.0,6.560987830193042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.560987830193042,0.0,0.0,0.0,0.0,0.0,6.560987830193042,0.0,0.0,0.0,0.0,0.0,0.0,0.23432099393546568,0.0,0.0,0.0,0.0,0.0,0.25234568577665506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41006173938706514,0.0,0.0,0.0,0.0,0.0,0.3280493915096521,0.0,30023.08031096336,10569.751394440991,18.63630062753778,0.0,4887.935933493816,1162.2571553144126,21867.65314443413,23029.910299748546,2.172443280961516,40.87411802697968,0.31921372021818384,0.3646128077437925,86.09312261588241,43.046561307941204,0.5627001478162248,0.7686885947846619,172.18624523176481,0.0,0.0,0.0,0.0,0.0,43.046561307941204,0.0,0.0,0.0,0.0,0.0,43.046561307941204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.046561307941204,0.0,0.0,0.0,0.0,0.0,43.046561307941204,0.0,0.0,0.0,0.0,0.0,0.0,1.537377189569328,0.0,0.0,0.0,0.0,0.0,1.6556369733823513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6904100817463252,0.0,0.0,0.0,0.0,0.0,2.1523280653970605,0.0,196981.06454513894,69348.01026709328,122.27254161709432,0.0,32069.688174416195,27,508,535,0.0504672897196261,0.9495327102803738,0.0074155451798956,0.0084701959149645,2.0,1.0,0.0130718954248366,0.0178571428571428,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4576.0,1611.0,2.840471756672874,0.0,745
Greenfield,282.3880664042402,5313.079175309408,5595.467241713648,0.527828161503252,9.930989112727865,0.07755783202533341,0.08858823135155255,20.917634548462235,10.458817274231118,0.13671656567622376,0.18676459418269795,41.83526909692447,0.0,0.0,0.0,0.0,0.0,10.458817274231118,0.0,0.0,0.0,0.0,0.0,10.458817274231118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.458817274231118,0.0,0.0,0.0,0.0,0.0,10.458817274231118,0.0,0.0,0.0,0.0,0.0,0.0,0.3735291883653969,0.0,0.0,0.0,0.0,0.0,0.4022622028550424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536760796394449,0.0,0.0,0.0,0.0,0.0,0.5229408637115559,0.0,47859.54784688159,16849.15462878633,29.707975075655863,0.0,7791.818869302183,2953.4451869453915,55568.52425808366,58521.96944502905,5.520458293355864,103.86640048239936,0.8111631933384724,0.9265281243532005,218.77371755151046,109.38685877575523,1.4298935787680422,1.953336763852766,437.5474351030209,0.0,0.0,0.0,0.0,0.0,109.38685877575523,0.0,0.0,0.0,0.0,0.0,109.38685877575523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.38685877575523,0.0,0.0,0.0,0.0,0.0,109.38685877575523,0.0,0.0,0.0,0.0,0.0,0.0,3.906673527705542,0.0,0.0,0.0,0.0,0.0,4.20718687599058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.836678673484702,0.0,0.0,0.0,0.0,0.0,5.4693429387877615,0.0,500554.2657578559,176222.2294877417,310.710282903697,0.0,81493.20978793765,27,508,535,0.0504672897196261,0.9495327102803738,0.0074155451798956,0.0084701959149645,2.0,1.0,0.0130718954248366,0.0178571428571428,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4576.0,1611.0,2.840471756672874,0.0,745
